,index,Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Artist,Doctor,Engineer,Entertainment,Executive,Healthcare,Homemaker,Lawyer,Marketing,None,Profession,Gender_str,Married,cluster
4218,4218,0,0,58,0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Homemaker,Female,Yes,3
4219,4219,0,1,38,1,8.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
4220,4220,1,0,18,1,10.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,Yes,1
4221,4221,1,1,37,0,1.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
4222,4222,1,0,43,1,4.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4223,4223,0,1,36,0,4.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
4224,4224,0,0,76,0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
4225,4225,1,1,33,1,14.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
4226,4226,1,0,43,1,1.0,3,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4227,4227,1,0,47,1,1.0,3,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4228,4228,1,0,81,1,8.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
4229,4229,1,1,27,0,10.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
4230,4230,1,1,29,1,1.0,1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
4231,4231,0,1,38,0,4.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
4232,4232,0,1,19,1,9.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4233,4233,1,0,37,0,0.0,2,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4234,4234,1,1,47,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
4235,4235,0,1,33,0,2.0,1,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
4236,4236,1,0,51,1,1.0,2,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
4237,4237,0,0,86,1,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
4238,4238,0,0,56,0,1.0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,Yes,2
4239,4239,1,0,59,0,3.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4240,4240,1,0,33,0,0.0,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,Yes,3
4241,4241,0,1,31,1,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Female,No,1
4242,4242,0,0,71,1,2.0,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4243,4243,0,1,32,1,3.0,1,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
4244,4244,1,0,26,1,3.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4245,4245,1,1,89,1,1.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,No,4
4246,4246,1,0,70,0,1.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4247,4247,1,0,30,1,5.0,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4248,4248,1,0,37,1,9.0,3,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4249,4249,0,1,30,0,0.0,1,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
4250,4250,0,1,23,1,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
4251,4251,0,1,42,0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4252,4252,1,0,48,1,1.0,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4253,4253,1,1,28,0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4254,4254,0,0,65,0,3.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4255,4255,0,1,28,1,0.0,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
4256,4256,1,0,85,0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
4257,4257,1,1,18,1,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4258,4258,1,0,35,0,4.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4259,4259,0,1,27,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
4260,4260,1,0,68,0,0.0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
4261,4261,1,0,52,1,0.0,2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Male,Yes,0
4262,4262,1,1,20,1,5.0,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4263,4263,1,0,35,0,7.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4264,4264,0,1,21,0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4265,4265,0,1,42,1,1.0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
4266,4266,0,0,50,0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4267,4267,1,1,25,1,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Male,No,1
4268,4268,0,1,32,1,1.0,1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,1
4269,4269,1,1,19,1,8.0,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4270,4270,1,1,22,1,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4271,4271,1,1,27,0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4272,4272,1,1,22,1,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4273,4273,0,0,55,0,1.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4274,4274,0,1,22,1,8.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,No,1
4275,4275,1,0,40,1,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Male,Yes,3
4276,4276,0,1,46,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4277,4277,1,0,65,0,3.0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
4278,4278,0,1,18,1,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4279,4279,0,0,53,0,2.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4280,4280,1,1,35,0,5.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
4281,4281,1,0,59,1,0.0,1,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4282,4282,0,1,32,0,8.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4283,4283,1,0,39,0,1.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4284,4284,1,0,88,1,7.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4285,4285,1,0,61,0,9.0,3,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4286,4286,1,1,21,1,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4287,4287,1,1,31,0,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4288,4288,1,0,58,0,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4289,4289,0,1,27,0,3.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Female,No,1
4290,4290,0,0,51,0,1.0,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
4291,4291,0,0,48,0,0.0,3,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
4292,4292,1,1,25,0,3.0,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,No,1
4293,4293,1,0,89,1,0.0,3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4294,4294,0,1,51,0,0.0,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4295,4295,0,1,40,0,6.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4296,4296,1,1,56,0,2.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
4297,4297,1,0,36,0,9.0,3,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
4298,4298,0,1,38,0,5.0,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
4299,4299,1,0,47,0,1.0,1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
4300,4300,1,0,61,0,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4301,4301,1,0,89,0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
4302,4302,1,0,55,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Homemaker,Male,Yes,3
4303,4303,1,0,88,1,2.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Male,Yes,4
4304,4304,0,0,43,0,4.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4305,4305,1,1,28,1,10.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,No,1
4306,4306,1,0,42,1,0.0,2,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
4307,4307,1,1,33,0,1.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
4308,4308,0,0,60,1,2.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
4309,4309,1,1,59,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
4310,4310,1,1,31,0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4311,4311,0,1,31,0,2.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4312,4312,1,0,43,0,14.0,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,Yes,3
4313,4313,0,1,42,0,10.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Female,No,1
4314,4314,1,0,29,1,7.0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
4315,4315,0,1,53,0,3.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4316,4316,0,1,21,1,8.0,1,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4317,4317,1,1,41,0,7.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
4318,4318,1,0,48,0,0.0,2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,Yes,3
4319,4319,1,1,31,1,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Male,No,1
4320,4320,1,1,26,0,4.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,No,1
4321,4321,0,1,18,1,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4322,4322,0,1,19,1,8.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4323,4323,1,0,42,0,1.0,3,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4324,4324,0,0,52,1,9.0,2,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
4325,4325,0,0,50,0,4.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4326,4326,1,1,33,1,1.0,1,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
4327,4327,0,0,75,0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Female,Yes,3
4328,4328,1,0,71,0,0.0,3,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4329,4329,0,0,59,1,8.0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,Yes,2
4330,4330,0,0,85,0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
4331,4331,1,0,29,1,1.0,3,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4332,4332,1,0,43,1,4.0,2,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4333,4333,0,1,52,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4334,4334,1,0,36,0,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Homemaker,Male,Yes,3
4335,4335,0,1,59,0,0.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
4336,4336,0,1,23,1,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4337,4337,0,1,39,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4338,4338,1,0,39,0,1.0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
4339,4339,0,0,46,0,5.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,Yes,2
4340,4340,1,1,33,1,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Male,No,1
4341,4341,1,0,53,0,0.0,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4342,4342,0,1,50,0,8.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4343,4343,0,0,62,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4344,4344,1,0,46,0,1.0,2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4345,4345,1,0,40,0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4346,4346,1,1,62,0,1.0,1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
4347,4347,0,1,31,0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4348,4348,0,1,25,1,1.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4349,4349,1,1,23,1,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Male,No,1
4350,4350,1,1,22,1,3.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Marketing,Male,No,1
4351,4351,0,0,47,0,1.0,3,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4352,4352,1,0,68,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4353,4353,1,1,25,1,5.0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,No,2
4354,4354,0,1,30,1,0.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4355,4355,1,0,27,1,0.0,1,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4356,4356,1,0,38,0,2.0,2,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Male,Yes,2
4357,4357,0,1,33,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Female,No,1
4358,4358,0,0,46,1,5.0,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4359,4359,0,0,37,0,1.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4360,4360,0,0,41,0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4361,4361,0,1,29,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4362,4362,0,1,19,1,1.0,1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
4363,4363,1,0,82,1,1.0,3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4364,4364,0,0,48,0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,Yes,3
4365,4365,1,0,67,0,1.0,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4366,4366,0,0,77,0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
4367,4367,1,1,56,0,1.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
4368,4368,1,0,69,0,0.0,1,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4369,4369,1,0,40,0,2.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4370,4370,1,0,61,0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4371,4371,1,0,46,0,0.0,2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4372,4372,0,1,31,1,1.0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Female,No,1
4373,4373,1,0,39,0,0.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4374,4374,0,0,89,0,0.0,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4375,4375,1,0,30,1,2.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4376,4376,0,1,59,0,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4377,4377,0,0,47,0,0.0,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,Yes,0
4378,4378,0,1,22,1,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4379,4379,0,1,42,0,7.0,1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4380,4380,1,0,69,0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4381,4381,0,1,30,0,0.0,1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
4382,4382,1,0,39,1,12.0,3,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4383,4383,1,1,27,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,No,3
4384,4384,1,0,30,1,1.0,2,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Male,Yes,0
4385,4385,1,0,47,0,7.0,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Executive,Male,Yes,4
4386,4386,0,0,81,1,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Female,Yes,4
4387,4387,1,0,42,1,0.0,2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,Yes,1
4388,4388,0,1,43,0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,No,3
4389,4389,0,1,31,1,11.0,1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Entertainment,Female,No,2
4390,4390,0,0,39,0,8.0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4391,4391,0,0,57,0,0.0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Female,Yes,3
4392,4392,1,0,35,0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,Male,Yes,3
4393,4393,1,1,43,0,0.0,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Doctor,Male,No,1
4394,4394,0,1,31,1,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Healthcare,Female,No,1
4395,4395,0,1,28,0,1.0,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Engineer,Female,No,0
4396,4396,1,0,58,0,0.0,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artist,Male,Yes,3
4397,4397,1,0,71,0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Lawyer,Male,Yes,4
